city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,bed2021ef448ec63bcfa19bb9dac93d4,127.0.0.1,/10300/,6b8f6cfce4dd551debba5cffdc1c83c2,,20170111042613,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,bed2021ef448ec63bcfa19bb9dac93d4,127.0.0.1,/10300/company-reviews/,6b8f6cfce4dd551debba5cffdc1c83c2,,20170111042618,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,bed2021ef448ec63bcfa19bb9dac93d4,127.0.0.1,/10300/error_page/index.php,6b8f6cfce4dd551debba5cffdc1c83c2,,20170111042620,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,bed2021ef448ec63bcfa19bb9dac93d4,127.0.0.1,/10300/,6b8f6cfce4dd551debba5cffdc1c83c2,,20170111042621,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,5acc7308d6bc153651384e8001734718,127.0.0.1,/10300/,10f9cc7f361c058819f33abc5d06dd8e,,20170111070851,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,5acc7308d6bc153651384e8001734718,127.0.0.1,/10300/company-reviews/,10f9cc7f361c058819f33abc5d06dd8e,,20170111070855,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,5acc7308d6bc153651384e8001734718,127.0.0.1,/10300/company-reviews/,10f9cc7f361c058819f33abc5d06dd8e,,20170111070855,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,5acc7308d6bc153651384e8001734718,127.0.0.1,/10300/error_page/index.php,10f9cc7f361c058819f33abc5d06dd8e,,20170111070856,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,5acc7308d6bc153651384e8001734718,127.0.0.1,/10300/company-reviews/,10f9cc7f361c058819f33abc5d06dd8e,,20170111071232,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,5acc7308d6bc153651384e8001734718,127.0.0.1,/10300/error_page/index.php,10f9cc7f361c058819f33abc5d06dd8e,,20170111071233,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
