city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/,65371f34b8afcad404faeeb0da24f1d9,,20170119065600,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/company-reviews/27-october-152/,65371f34b8afcad404faeeb0da24f1d9,,20170119065613,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/company-reviews/27-october-152/,65371f34b8afcad404faeeb0da24f1d9,,20170119071024,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/company-reviews/27-october-152/,65371f34b8afcad404faeeb0da24f1d9,,20170119075733,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/company-reviews/rerwwwwwww/,65371f34b8afcad404faeeb0da24f1d9,,20170119075748,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/company-reviews/rerwwwwwww/,65371f34b8afcad404faeeb0da24f1d9,,20170119080827,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/company-reviews/rerwwwwwww/,65371f34b8afcad404faeeb0da24f1d9,,20170119092231,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/company-reviews/rerwwwwwww/,65371f34b8afcad404faeeb0da24f1d9,,20170119092317,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/reviews/,65371f34b8afcad404faeeb0da24f1d9,,20170119092317,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,fce5098973951956c7b0d43d17327af0,127.0.0.1,/10300/error_page/index.php,65371f34b8afcad404faeeb0da24f1d9,,20170119092318,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
