city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/,5a41fa2a8bfe8656ec0109243630ead2,,20170126054711,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/profile/login.php,5a41fa2a8bfe8656ec0109243630ead2,,20170126054720,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/profile/index.php,5a41fa2a8bfe8656ec0109243630ead2,,20170126054732,c4ca4238a0b923820dcc509a6f75849b,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/sponsors/,5a41fa2a8bfe8656ec0109243630ead2,,20170126054735,c4ca4238a0b923820dcc509a6f75849b,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/,059c55e9d91f65f59b0e7beca27d602f,,20170126054744,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/,059c55e9d91f65f59b0e7beca27d602f,,20170126054752,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/,059c55e9d91f65f59b0e7beca27d602f,,20170126054757,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/profile/login.php,059c55e9d91f65f59b0e7beca27d602f,,20170126054804,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/sponsors/index.php,059c55e9d91f65f59b0e7beca27d602f,,20170126054814,a87ff679a2f3e71d9181a67b7542122c,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a47eaa223f83e8005b64ffda8a29a538,127.0.0.1,/10300/reviewcollector.php?postreview=MXJ2dkJzdlVSS205OFlJSWw5bENXSWJ5MytDd2h5cVUyNW5lY0lCcEYxZ24wUE9QUFNhVTVCUHZBVmNueHlPdGJONnE0K0I1bVRMK3o0cldQdVFCd2JJK0xUbksvUFlmM2ZhQ0FnUUlHb3pYdUQ5dDBPejFEcWt3ZjJBeW9HRWc=,059c55e9d91f65f59b0e7beca27d602f,,20170126060020,a87ff679a2f3e71d9181a67b7542122c,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
