city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102074838,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102074924,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/profile/login.php,abaaddd3d2c95dc73418a35ded52b5e1,,20170102074928,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/sponsors/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102074937,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/company-reviews/27-october-152/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102074943,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/popup/%3c/?php%20echo%20DEFAULT_URL%20.%20%27/custom/domain_1/theme/review/common_functions.php%27;%20?%3E,abaaddd3d2c95dc73418a35ded52b5e1,,20170102075031,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/company-reviews/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102075031,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/company-reviews/27-october-152/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102091606,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/popup/%3c/?php%20echo%20DEFAULT_URL%20.%20%27/custom/domain_1/theme/review/common_functions.php%27;%20?%3E,abaaddd3d2c95dc73418a35ded52b5e1,,20170102091956,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/company-reviews/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102091957,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/company-reviews/27-october-152/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102092025,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/popup/undefined/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102092025,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/company-reviews/,abaaddd3d2c95dc73418a35ded52b5e1,,20170102092026,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,74e195c5b818d9003d88b5f034ff5e58,127.0.0.1,/10300/,6f1e0124844df0188dd07dc525fe26f6,,20170102110600,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
