city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/,1543aa1e3bd1d8178eb1200da917f56e,,20170123051955,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/,1543aa1e3bd1d8178eb1200da917f56e,,20170123052018,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/profile/login.php,1543aa1e3bd1d8178eb1200da917f56e,,20170123052020,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/profile/index.php,1543aa1e3bd1d8178eb1200da917f56e,,20170123052033,c4ca4238a0b923820dcc509a6f75849b,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/sponsors/,1543aa1e3bd1d8178eb1200da917f56e,,20170123052035,c4ca4238a0b923820dcc509a6f75849b,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/,8c94d3dab67c564c3570ddb471488458,,20170123052040,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/profile/login.php,8c94d3dab67c564c3570ddb471488458,,20170123052045,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/profile/login.php,8c94d3dab67c564c3570ddb471488458,,20170123052659,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/,8c94d3dab67c564c3570ddb471488458,,20170123055248,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/profile/login.php,8c94d3dab67c564c3570ddb471488458,,20170123055251,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,79040748aa7c1964f0167d18a00e9070,127.0.0.1,/10300/profile/index.php,8c94d3dab67c564c3570ddb471488458,,20170123055311,c4ca4238a0b923820dcc509a6f75849b,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
