city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/,d1db43217ab6a60b266bfbb0eac5141d,,20170131042136,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/profile/login.php,d1db43217ab6a60b266bfbb0eac5141d,,20170131042139,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/profile/index.php,d1db43217ab6a60b266bfbb0eac5141d,,20170131042150,c4ca4238a0b923820dcc509a6f75849b,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/sponsors/,d1db43217ab6a60b266bfbb0eac5141d,,20170131042153,c4ca4238a0b923820dcc509a6f75849b,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/,42381feae306416adc2f13efda862eda,,20170131042654,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/advertise.php,42381feae306416adc2f13efda862eda,,20170131042656,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/advertise.php,42381feae306416adc2f13efda862eda,,20170131043212,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/advertise.php,42381feae306416adc2f13efda862eda,,20170131043456,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/advertise.php,42381feae306416adc2f13efda862eda,,20170131050510,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/reviews/,42381feae306416adc2f13efda862eda,,20170131050514,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/advertise.php,42381feae306416adc2f13efda862eda,,20170131050517,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/reviews/,42381feae306416adc2f13efda862eda,,20170131050520,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,3163f2a4021e118394df421c0944f2f8,127.0.0.1,/10300/advertise.php,42381feae306416adc2f13efda862eda,,20170131050526,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a74963b966e417af04d484b38f36aed0,127.0.0.1,/10300/,f68c0f7f73fd458539aafa3601ec250c,,20170131104532,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a74963b966e417af04d484b38f36aed0,127.0.0.1,/10300/,f68c0f7f73fd458539aafa3601ec250c,,20170131104538,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a74963b966e417af04d484b38f36aed0,127.0.0.1,/10300/,f68c0f7f73fd458539aafa3601ec250c,,20170131105655,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a74963b966e417af04d484b38f36aed0,127.0.0.1,/10300/advertise.php,f68c0f7f73fd458539aafa3601ec250c,,20170131105659,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a74963b966e417af04d484b38f36aed0,127.0.0.1,/10300/advertise.php,f68c0f7f73fd458539aafa3601ec250c,,20170131110204,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a74963b966e417af04d484b38f36aed0,127.0.0.1,/10300/,f68c0f7f73fd458539aafa3601ec250c,,20170131110703,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a74963b966e417af04d484b38f36aed0,127.0.0.1,/10300/advertise.php,f68c0f7f73fd458539aafa3601ec250c,,20170131110746,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0"
,unknown,a7efb71a963b776c0aed573556669ef2,127.0.0.1,/10300/advertise.php,9307f68369eb3c4dd659ff3c40e64f6f,,20170131111031,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,a7efb71a963b776c0aed573556669ef2,127.0.0.1,/10300/advertise.php,4da8e5b6f098b24910af7d9378415075,,20170131111937,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,a7efb71a963b776c0aed573556669ef2,127.0.0.1,/10300/advertise.php,4da8e5b6f098b24910af7d9378415075,,20170131111937,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,a7efb71a963b776c0aed573556669ef2,127.0.0.1,/10300/advertise.php,4da8e5b6f098b24910af7d9378415075,,20170131111937,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,a7efb71a963b776c0aed573556669ef2,127.0.0.1,/10300/advertise.php,4da8e5b6f098b24910af7d9378415075,,20170131111938,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
