city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/,9a67be0275e4b0dcd2582e8d76606a83,,20170116050648,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/,9a67be0275e4b0dcd2582e8d76606a83,,20170116050657,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/,9a67be0275e4b0dcd2582e8d76606a83,,20170116050745,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/profile/login.php,9a67be0275e4b0dcd2582e8d76606a83,,20170116050921,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/,9a67be0275e4b0dcd2582e8d76606a83,,20170116050937,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/profile/login.php,9a67be0275e4b0dcd2582e8d76606a83,,20170116050941,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/index.php?XDEBUG_SESSION_START=netbeans-xdebug,9a67be0275e4b0dcd2582e8d76606a83,,20170116051406,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/profile/login.php,9a67be0275e4b0dcd2582e8d76606a83,,20170116051415,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/sponsors/,9a67be0275e4b0dcd2582e8d76606a83,,20170116051629,b7b16ecf8ca53723593894116071700c,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/,d0bf4b25bb6376199208c169155cc855,,20170116051715,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,014ac6ecdb2ea8793ad3be545f491501,127.0.0.1,/10300/profile/login.php,d0bf4b25bb6376199208c169155cc855,,20170116052016,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
