city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,7b24ebb11e44d782f99652190856bbde,127.0.0.1,/10300/profile/login.php,a275fbd6cf625f7f421cc962a6f5b52a,,20170115044853,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,7b24ebb11e44d782f99652190856bbde,127.0.0.1,/10300/profile/login.php,a275fbd6cf625f7f421cc962a6f5b52a,,20170115060346,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f340c7d8f01795608211ccce7111485e,127.0.0.1,/10300/,a275fbd6cf625f7f421cc962a6f5b52a,,20170115060358,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,7b24ebb11e44d782f99652190856bbde,127.0.0.1,/10300/profile/login.php,a275fbd6cf625f7f421cc962a6f5b52a,,20170115060405,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f340c7d8f01795608211ccce7111485e,127.0.0.1,/10300/advertise.php,a275fbd6cf625f7f421cc962a6f5b52a,,20170115060634,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f340c7d8f01795608211ccce7111485e,127.0.0.1,/10300/login.php,a275fbd6cf625f7f421cc962a6f5b52a,,20170115062148,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f340c7d8f01795608211ccce7111485e,127.0.0.1,/10300/company-reviews/,a275fbd6cf625f7f421cc962a6f5b52a,,20170115062149,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f340c7d8f01795608211ccce7111485e,127.0.0.1,/10300/error_page/index.php,a275fbd6cf625f7f421cc962a6f5b52a,,20170115062151,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,7b24ebb11e44d782f99652190856bbde,127.0.0.1,/10300/profile/login.php,a275fbd6cf625f7f421cc962a6f5b52a,,20170115062154,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,d8f85371f30f48ce4206c3bd8d11311c,127.0.0.1,/10300/profile/login.php,f5e34ca331d0a1764d5c8a6bf3a14346,,20170115100525,8efb100a295c0c690931222ff4467bb8,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,c00505abf87cf678301da1a693ebe8cc,127.0.0.1,/10300/sponsors/,f5e34ca331d0a1764d5c8a6bf3a14346,,20170115100550,d9fc5b73a8d78fad3d6dffe419384e70,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f96a6c38d49b6c8a8594ab39cde02307,127.0.0.1,/10300/,15c04fb7b072e79e3b0995dd84fb2171,,20170115100754,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,d8f85371f30f48ce4206c3bd8d11311c,127.0.0.1,/10300/profile/login.php,15c04fb7b072e79e3b0995dd84fb2171,,20170115100757,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,d8f85371f30f48ce4206c3bd8d11311c,127.0.0.1,/10300/profile/login.php,15c04fb7b072e79e3b0995dd84fb2171,,20170115100912,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,d8f85371f30f48ce4206c3bd8d11311c,127.0.0.1,/10300/profile/login.php,15c04fb7b072e79e3b0995dd84fb2171,,20170115101247,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f96a6c38d49b6c8a8594ab39cde02307,127.0.0.1,/10300/sponsors/,15c04fb7b072e79e3b0995dd84fb2171,,20170115103003,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f96a6c38d49b6c8a8594ab39cde02307,127.0.0.1,/10300/,0a1e3a3979ab9e0eb890c9fffe0a0615,,20170115103239,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,d8f85371f30f48ce4206c3bd8d11311c,127.0.0.1,/10300/profile/login.php,0a1e3a3979ab9e0eb890c9fffe0a0615,,20170115110820,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,d8f85371f30f48ce4206c3bd8d11311c,127.0.0.1,/10300/profile/login.php,0a1e3a3979ab9e0eb890c9fffe0a0615,,20170115110946,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,f96a6c38d49b6c8a8594ab39cde02307,127.0.0.1,/10300/sponsors/,0a1e3a3979ab9e0eb890c9fffe0a0615,,20170115112247,a01a0380ca3c61428c26a231f0e49a09,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
