city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/,3444cfb3c555564f6e8f97fa4efcc561,,20161222054947,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/profile/login.php,3444cfb3c555564f6e8f97fa4efcc561,,20161222054952,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222055005,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222055142,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222055539,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222055721,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222055904,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222060623,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222061557,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222061713,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222062005,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222062157,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222062209,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,b98e6dd637b3e37e6c5b8832c29c6bcb,127.0.0.1,/10300/sponsors/,3444cfb3c555564f6e8f97fa4efcc561,,20161222062406,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
