city,country,hash_user_id,ip,page,session_id,state,timestamp,user_id,useragent
,unknown,31b155931c7a77d38a2c3351e8c753ba,127.0.0.1,/10300/,a429c9b11c64af1d44557caf5c650552,,20170104051215,,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/,362c7ad115df3cf2fda2ce743612a969,,20170104051236,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/,362c7ad115df3cf2fda2ce743612a969,,20170104051238,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/profile/login.php,362c7ad115df3cf2fda2ce743612a969,,20170104051240,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/sponsors/,362c7ad115df3cf2fda2ce743612a969,,20170104051301,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/sponsors/,362c7ad115df3cf2fda2ce743612a969,,20170104051932,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/sponsors/,362c7ad115df3cf2fda2ce743612a969,,20170104060138,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/sponsors/,362c7ad115df3cf2fda2ce743612a969,,20170104074354,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
,unknown,d74f70c637adc69508269b6b054d8836,127.0.0.1,/10300/sponsors/,362c7ad115df3cf2fda2ce743612a969,,20170104092717,f7664060cc52bc6f3d620bcedc94a4b6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"
